"Customer_ID","Year_Birth","Education_Level","Marital_Status","Annual_Income","Kidhome","Teenhome","Dt_Customer","Last_Interaction","Feedback_Complaint","Spend_Wine","Spend_OrganicFood","Spend_Meat","Spend_WellnessProducts","Spend_Treats","Spend_LuxuryGoods","Purchases_Online","Purchases_Catalog","Purchases_Store","Visits_OnlineLastMonth","Promo_Purchases","Accepted_Offer1","Accepted_Offer2","Accepted_Offer3","Accepted_Offer4","Accepted_Offer5","Response_Latest","Age","Total_Spending","Avg_Spend_Per_Purchase","Online_Preference","Promo_Response_Rate","Factor 1","Factor 2","Factor 3","Factor 4","Factor 5"
7010,1965,"2n Cycle","Married",70924,0,0,"07/04/2014",41,0,635,81,254,120.5,81,76,6,6,7,3,1,0,0,1,0,0,0,60,1247.5,65.6578947368421,0.315789473684211,0.0526315789473684,2.06457043885026,1.15572677050934,0.717196368690653,-1.02796596656635,0.0784394422059179
8562,1969,"Graduation","Together",54165,0,0,"28/05/2013",72,0,127,4,73,15,6,11,2,1,7,2,1,0,0,0,0,0,0,56,236,23.6,0.2,0.1,-0.453692034351407,-0.518612894390289,0.175646857004484,-0.9588708072098,-1.17417194894456
3158,1973,"Graduation","Married",32300,1,0,"03/01/2013",1,0,13,3,6,6,5,6,1,0,3,8,1,0,0,0,0,0,0,52,39,9.75,0.25,0.25,-0.894278461540692,-1.05526181061729,-0.959724098490827,-0.455308196245396,-0.777525397218455
4436,1976,"Graduation","Single",20180,0,0,"20/02/2013",27,0,18,42,24,15,20,18,2,1,4,7,1,0,0,0,0,0,0,49,137,19.5714285714286,0.285714285714286,0.142857142857143,-0.202537255818585,-0.707138821769202,-0.534211992287794,-0.754396724572593,-0.504034142821093
5287,1973,"Graduation","Married",34961,1,0,"19/06/2014",77,0,45,2,26,4,1,1,3,1,3,7,3,0,0,0,0,0,0,52,79,11.2857142857143,0.428571428571429,0.428571428571429,-0.864500033998815,-0.741202295074896,-1.01386757211501,0.890988229788519,0.546584595071636
2445,1974,"PhD","Together",28440,1,0,"07/07/2013",87,0,38,1,24,0,0,0,2,0,3,8,1,0,0,0,0,0,0,51,63,12.6,0.4,0.2,-0.972764416520836,-0.984062908452727,-0.93252494880345,-0.5448708803629,0.174076163004811
6059,1953,"PhD","Together",64504,1,2,"04/03/2013",81,0,986,36,168,16,0,108,11,3,4,7,7,0,0,0,0,0,1,72,1314,73,0.611111111111111,0.388888888888889,-0.295663266107081,0.804089328230758,0.694071207181494,2.02050849917274,2.2350365256472
4550,1966,"Master","Together",33564,0,1,"24/06/2014",51,0,61,0,3,0,0,7,1,1,3,5,1,0,0,0,0,0,0,59,71,14.2,0.2,0.2,-0.902909504124833,-0.66693842664131,-0.781412501889267,-0.655280248819136,-1.12308044522374
4240,1978,"Graduation","Married",17345,1,0,"03/11/2012",79,0,4,9,16,17,0,12,2,1,2,8,2,0,0,0,0,0,0,47,58,11.6,0.4,0.4,-0.748271399193813,-0.855073111079874,-1.36680847657981,0.412854530644402,0.216534151538495
8911,1967,"PhD","Married",56320,0,1,"08/04/2013",11,0,201,53,172,116,77,83,5,4,9,4,3,0,0,0,0,0,0,58,702,39,0.277777777777778,0.166666666666667,1.64975699225645,0.357380274223745,0.829361069339767,0.0841867374492125,-0.258049725879681
3706,1978,"Graduation","Single",28647,1,0,"21/08/2013",54,0,19,8,29,0,12,26,2,2,2,7,1,1,0,0,0,0,1,47,94,15.6666666666667,0.333333333333333,0.166666666666667,-0.694801215413157,-0.372058606614925,-0.963625033861326,-0.678307613583311,-0.191938567846849
3628,1987,"Basic","Single",15038,1,0,"29/01/2013",93,0,4,8,11,19,12,26,2,1,2,9,2,0,0,0,0,0,0,38,80,16,0.4,0.4,-0.613730962917055,-0.867711979856351,-1.36639062991417,0.41486460693,0.214479060863919
10175,1958,"PhD","Divorced",32173,0,1,"01/08/2013",0,0,18,0,2,0,0,2,1,0,3,4,1,0,0,0,0,0,0,67,22,5.5,0.25,0.25,-0.880526705320879,-1.02067549838224,-0.923382992034803,-0.505927418461366,-0.874801925648489
8985,1964,"2n Cycle","Together",68316,0,1,"04/11/2012",54,0,806,80,161,120,11,33,10,7,10,6,5,0,0,0,0,0,0,61,1211,44.8518518518519,0.37037037037037,0.185185185185185,1.13949216486391,1.76408121873202,1.77460314816342,0.995426298835465,1.0839315691343
5204,1971,"Graduation","Together",74538,0,0,"29/06/2013",21,0,380,81,556,110,81,28,8,8,5,3,1,0,0,1,0,0,1,54,1236,58.8571428571429,0.380952380952381,0.0476190476190476,2.27724753250421,1.90774170240494,0.553918250175469,-1.02559973266717,0.866888459228078
9220,1971,"Graduation","Single",91700,0,0,"17/01/2013",58,0,576,81,556,120.5,81,19,8,6,5,3,1,0,0,0,0,0,1,54,1433.5,75.4473684210526,0.421052631578947,0.0526315789473684,2.26541938206995,1.38510668888423,0.589346455475798,-1.00346835811377,1.11447879898426
9888,1969,"Graduation","Together",68695,0,0,"25/06/2014",3,0,458,81,356,106,50,40,4,4,7,2,1,0,0,0,0,0,0,56,1091,72.7333333333333,0.266666666666667,0.0666666666666667,1.72144466692683,0.442471163724129,0.427993830526969,-1.0522012886417,-0.591483007968758
5263,1977,"2n Cycle","Married",31056,1,0,"22/01/2013",99,0,5,10,13,3,8,16,1,0,3,8,1,0,0,0,0,0,0,48,55,13.75,0.25,0.25,-0.798744217236872,-1.06508829402176,-0.958798039384081,-0.454371668741007,-0.780095875040335
1020,1973,"Graduation","Married",79593,0,0,"12/05/2014",70,0,350,60,556,110,81,126.5,5,6,7,2,1,0,0,1,0,0,0,52,1283.5,71.3055555555556,0.277777777777778,0.0555555555555556,2.23920550579588,1.13653961612674,0.521808555140735,-1.0673717641195,-0.379273802628705
9503,1980,"Graduation","Single",28071,0,0,"29/08/2012",65,0,39,33,130,41,26,44,5,1,5,8,2,0,0,0,0,0,0,45,313,28.4545454545455,0.454545454545455,0.181818181818182,0.0963518086871308,-0.489802966457605,-0.0998970995022034,-0.149557119185751,1.00612917275126
10613,1958,"PhD","Together",37334,1,1,"26/02/2014",44,0,26,1,16,2,2,15,3,0,4,4,4,0,0,0,0,0,0,67,62,8.85714285714286,0.428571428571429,0.571428571428571,-0.766559377811745,-1.0985592992576,-0.962427252085171,1.65926832076537,0.489055473231024
67,1972,"Master","Single",46423,1,1,"18/09/2013",6,0,68,0,16,0,0,8,2,0,4,7,3,0,0,0,0,0,0,53,92,15.3333333333333,0.333333333333333,0.5,-0.943477798531863,-1.11401308473363,-0.97780669840141,1.06356119325556,-0.154499240209605
6019,1971,"PhD","Married",37126,1,0,"30/03/2014",9,0,45,3,9,4,4,7,1,2,2,6,1,1,0,0,0,0,1,54,72,14.4,0.2,0.2,-0.82771270414147,-0.399532147926188,-0.971362836643151,-0.649978250062103,-1.08671301572886
5863,1953,"Graduation","Married",47703,0,1,"29/05/2013",95,0,359,0,134,13,26,123,6,3,8,5,4,0,0,0,0,0,0,72,655,38.5294117647059,0.352941176470588,0.235294117647059,-0.176077201838361,0.408199714430945,0.862474744705677,0.733959996096757,0.54744529204787
3717,1959,"Graduation","Married",61180,0,1,"23/04/2014",70,0,403,24,29,6,24,126.5,5,5,6,3,2,1,0,0,0,0,0,66,612.5,38.28125,0.3125,0.125,-0.0253854529374283,0.8960338539157,0.422898674907217,-0.408024038598209,0.0466112360376656
6730,1954,"Graduation","Married",38998,1,1,"03/11/2012",92,1,34,1,14,0,0,5,2,0,3,8,3,0,0,0,0,0,0,71,54,10.8,0.4,0.6,-0.970142831444013,-1.21502356218017,-1.37310583079093,1.29870720107001,0.239505226039523
10749,1991,"Graduation","Single",8028,0,0,"18/09/2012",62,0,73,18,66,7,12,2,0,1,0,19,15,0,0,0,0,0,0,34,178,178,0,15,-0.76277924712497,-0.773441291048216,-1.22649778819741,2.27007120700773,-1.98153729897082
4998,1962,"Graduation","Together",76081,0,0,"23/05/2014",85,0,292,30,415,63,33,126.5,4,5,4,2,1,0,0,0,1,0,0,63,959.5,73.8076923076923,0.307692307692308,0.0769230769230769,0.944242376357303,0.857963805610329,-0.124673266507545,-1.00357588001494,-0.237515432817874
6287,1986,"Graduation","Together",34728,1,0,"30/07/2013",2,0,14,0,16,0,0,6,1,1,2,6,1,0,0,0,0,0,1,39,36,9,0.25,0.25,-0.925181790863766,-0.737771920555661,-1.11528683348306,-0.487455687188085,-0.810020979840885
5985,1965,"Master","Single",33168,0,1,"13/10/2012",0,0,80,1,37,0,1,3,2,1,4,7,3,0,0,0,0,0,0,60,122,17.4285714285714,0.285714285714286,0.428571428571429,-0.901636878385274,-0.750212739875281,-0.806339125099237,0.837000540967876,-0.421411475693113
4754,1966,"Master","Married",33585,0,1,"25/09/2013",91,0,30,11,33,13,6,29,2,0,4,4,1,0,0,0,0,0,0,59,122,20.3333333333333,0.333333333333333,0.166666666666667,-0.528361059461348,-0.935032874708092,-0.591647421699449,-0.704258303687451,-0.301670406286576
4002,1960,"PhD","Married",77037,0,1,"13/10/2013",3,0,463,81,333,120.5,53,10,7,7,12,3,1,0,0,0,0,0,0,65,1060.5,40.7884615384615,0.269230769230769,0.0384615384615385,1.92440576695623,1.47525073427732,1.62311941936018,-1.05582479861326,-0.17978535651275
8870,1984,"Graduation","Together",35196,1,0,"13/11/2012",68,0,75,12,141,43,39,126.5,6,1,5,8,6,0,0,0,0,0,1,41,436.5,36.375,0.5,0.5,0.137029499352545,-0.486232267763318,-0.117557488412975,2.33946602291063,1.5815099671452
966,1966,"Graduation","Married",44529,0,1,"05/07/2013",98,0,538,13,91,17,6,26,6,2,11,5,6,0,1,0,0,0,0,59,691,36.3684210526316,0.315789473684211,0.315789473684211,-0.415453447491485,0.121659153854498,1.47427875014432,1.714063212802,0.29904717737828
4767,1965,"2n Cycle","Married",70924,0,0,"07/04/2014",41,0,635,81,254,120.5,81,76,6,6,7,3,1,0,0,1,0,0,0,60,1247.5,65.6578947368421,0.315789473684211,0.0526315789473684,2.06457043885026,1.15572677050934,0.717196368690653,-1.02796596656635,0.0784394422059179
9725,1966,"PhD","Together",28764,1,1,"05/06/2014",16,0,8,0,3,0,0,1,1,0,2,8,1,1,0,0,0,0,0,59,12,4,0.333333333333333,0.333333333333333,-1.01729685890511,-1.14599754488085,-1.3849458837898,-0.193946390612728,-0.325081536340004
4475,1949,"PhD","Married",69098,0,0,"16/02/2013",82,0,1225,22,556,120.5,0,126.5,7,8,9,5,1,0,0,0,0,0,0,76,2050,85.4166666666667,0.291666666666667,0.0416666666666667,1.06716803356337,2.20727755546099,1.2678285503728,-1.03796534906576,0.103615618630073
5740,1970,"2n Cycle","Divorced",25959,1,1,"14/02/2013",1,0,4,2,12,7,5,26,1,2,2,6,2,0,0,0,0,0,1,55,56,11.2,0.2,0.4,-0.766030433247984,-0.532479995249251,-1.22522958316303,0.31656978791838,-1.05209173122385
5731,1983,"Master","Married",27100,1,0,"05/04/2013",64,0,12,0,13,2,0,10,1,0,3,7,1,0,0,0,0,0,0,42,37,9.25,0.25,0.25,-0.950726745124779,-1.03294454527537,-0.948895073780497,-0.467144079912077,-0.799214348272743
7290,1985,"Graduation","Single",70596,0,0,"05/10/2012",68,0,347,44,534,17,0,26,3,5,12,2,1,0,0,0,0,0,0,40,968,48.4,0.15,0.05,0.531779830042395,0.818049566991859,1.14952861002501,-1.13472801025873,-1.62324791450936
3846,1974,"Graduation","Married",42557,0,1,"29/08/2012",98,0,192,5,53,0,5,15,6,1,4,8,4,0,0,0,0,0,0,51,270,24.5454545454545,0.545454545454545,0.363636363636364,-0.837317426448312,-0.361593493998102,-0.185003348811802,1.16972696250707,1.5983958390277
8104,1951,"PhD","Married",53312,0,0,"09/08/2013",32,0,241,0,12,0,0,25,5,1,5,7,1,0,0,0,0,0,0,74,278,25.2727272727273,0.454545454545455,0.0909090909090909,-0.896879019819176,-0.30587822447664,0.0433487769012345,-0.799210807451131,0.994349076905007
4507,1952,"Graduation","Single",72228,0,0,"27/11/2012",87,0,631,28,491,30,14,56,6,7,8,3,1,0,0,0,0,0,0,73,1250,59.5238095238095,0.285714285714286,0.0476190476190476,0.515123438860089,1.73636892793542,0.920534410972043,-1.05776532486381,-0.105790671799733
11013,1987,"Graduation","Together",67605,0,0,"31/03/2013",84,0,336,28,282,120.5,54,54,2,8,6,1,1,0,0,0,0,0,0,38,874.5,54.65625,0.125,0.0625,1.43287685531349,1.44717987964585,-0.00294278340402593,-1.15279386457358,-1.82546967163923
4491,1949,"Master","Married",62845,1,1,"01/10/2012",3,0,1099,0,45,0,0,34,3,4,10,8,11,0,1,0,0,0,0,76,1178,69.2941176470588,0.176470588235294,0.647058823529412,-0.888112004474482,0.419306408272599,0.610513715512655,2.38789972791513,-1.00916210366668
3759,1958,"Graduation","Together",65196,0,2,"25/07/2013",34,0,743,19,181,12,0,126.5,7,6,11,5,2,1,0,0,0,0,0,67,1081.5,45.0625,0.291666666666667,0.0833333333333333,-0.114152706118208,1.51857161775147,1.64727729810238,-0.475443700246117,0.184382411157307
1162,1987,"PhD","Single",42000,0,0,"10/01/2013",23,0,124,81,267,85,59,35,5,2,11,5,2,0,0,0,0,0,1,38,651,36.1666666666667,0.277777777777778,0.111111111111111,1.5144429876272,-0.219674811707414,1.15152433838661,-0.44333740157018,-0.300003464063871
2055,1973,"PhD","Divorced",35860,1,1,"19/05/2014",37,0,15,0,8,4,2,20,1,1,2,5,2,1,0,0,0,0,0,52,49,12.25,0.25,0.5,-0.821205185603909,-0.899812631809489,-1.43714177984876,0.610689211111893,-0.800071058307683
10766,1964,"PhD","Married",65526,0,1,"11/04/2014",22,0,397,19,69,12,0,9,4,4,8,2,1,0,0,0,0,0,0,61,506,31.625,0.25,0.0625,-0.334496231380428,0.556612308651423,0.646489996018859,-1.02928434571326,-0.615572961408179
4415,1961,"Graduation","Married",16860,1,1,"12/09/2012",19,0,10,4,4,3,3,14,1,1,3,7,3,0,0,0,0,0,0,64,38,7.6,0.2,0.6,-0.863101177439449,-0.931065041041939,-1.25241983746024,1.21400358563679,-1.01008109561317
3005,1992,"Graduation","Single",83528,0,0,"01/05/2014",7,0,530,81,556,120.5,44,126.5,4,10,8,1,1,1,0,0,1,0,1,33,1458,66.2727272727273,0.181818181818182,0.0454545454545455,2.25972206555053,1.96977942808495,0.612359825424361,-1.16349016535233,-1.25379897580129
2223,1965,"2n Cycle","Divorced",64176,0,1,"03/08/2012",52,0,1215,33,249,64,81,126.5,8,9,8,6,8,0,0,0,0,0,0,60,1768.5,70.74,0.32,0.32,1.15319622301992,2.33516880197948,1.27231509845473,1.72807598816316,0.669754354537053
4817,1956,"Graduation","Divorced",22304,0,0,"04/08/2012",91,0,3,2,7,0,4,2,1,0,2,8,1,0,0,0,0,0,0,69,18,6,0.333333333333333,0.333333333333333,-0.95397810836242,-1.15444374470361,-1.38675282898426,-0.194337088359636,-0.327532497339699
2875,1978,"Graduation","Married",67023,0,0,"04/03/2014",93,1,444,44,382,11,8,17,3,7,13,2,1,0,0,0,0,0,0,47,906,39.3913043478261,0.130434782608696,0.0434782608695652,0.436408630369149,1.35496015355019,1.15988465148299,-1.15584942493509,-1.76923093118605
10536,1971,"PhD","Together",32892,1,0,"25/05/2014",78,0,26,0,15,2,1,2,3,0,3,8,2,0,0,0,0,0,0,54,46,7.66666666666667,0.5,0.333333333333333,-0.946470565785254,-1.02492399911886,-1.04846314848945,0.270088210859281,0.920319737040248
11112,1966,"Graduation","Together",70713,0,1,"03/12/2012",23,0,736,81,279,82,76,126.5,5,6,8,3,6,0,0,0,0,0,0,59,1380.5,72.6578947368421,0.263157894736842,0.315789473684211,1.78837004119434,1.10288129255619,0.859215820283975,1.61405567461268,-0.319140708056851
3807,1955,"Graduation","Together",59925,0,1,"30/11/2012",83,0,473,21,176,19,21,56,9,2,9,6,3,0,0,0,0,0,0,70,766,38.3,0.45,0.15,-0.0834428784612007,0.399809618530852,1.48856494579196,0.188357820279422,1.68899377704645
9197,1953,"Graduation","Married",39722,0,1,"24/02/2014",92,0,32,0,5,2,0,8,2,0,3,5,2,0,0,0,0,0,0,72,47,9.4,0.4,0.4,-0.862719334696095,-1.09933938531252,-1.15361032169781,0.382408479526125,0.133343048469049
10832,1958,"Graduation","Together",46610,0,0,"18/07/2013",4,0,288,10,30,4,10,125,6,1,6,6,1,0,0,0,0,0,0,67,467,35.9230769230769,0.461538461538462,0.0769230769230769,-0.472880321230351,-0.18475284847326,0.42234223239048,-0.815157171101007,1.19333613067906
6421,1961,"Graduation","Together",88347,0,0,"03/07/2013",32,0,1050,81,555,77,81,118,4,7,9,1,1,0,0,0,1,0,0,64,1962,98.1,0.2,0.05,2.18297192169558,1.52245685230473,0.921635760645943,-1.15063592995452,-1.16329739336351
4207,1981,"PhD","Married",87171,0,0,"01/05/2013",27,0,1001,44,107,58,44,44,6,7,11,2,1,1,0,1,0,0,0,44,1298,54.0833333333333,0.25,0.0416666666666667,0.791398216099713,1.62989530159609,1.52025233366565,-1.07106223640595,-0.435887484301058
577,1976,"2n Cycle","Together",26907,1,1,"20/08/2013",10,0,9,1,7,0,3,2,1,0,3,7,2,0,0,0,0,0,0,49,22,5.5,0.25,0.5,-0.936109163632769,-1.20625554397122,-1.28168436316643,0.640308712166325,-0.765532823747221
10855,1968,"Master","Single",50014,1,0,"22/01/2014",9,0,234,14,77,19,10,42,4,1,8,5,2,0,0,0,0,0,0,57,396,30.4615384615385,0.307692307692308,0.153846153846154,-0.341341375561005,-0.400961733808138,0.524829638537873,-0.31295663323356,-0.133857462650039
3081,1978,"PhD","Married",41014,1,0,"22/04/2013",65,0,7,2,6,2,0,3,1,0,2,7,1,0,0,0,0,0,0,47,20,6.66666666666667,0.333333333333333,0.333333333333333,-0.941753087346935,-1.14442007907994,-1.37781202434347,-0.206894187034759,-0.352069234083779
3535,1965,"Graduation","Single",66294,0,0,"17/03/2014",68,0,251,81,334,65,81,117,4,3,5,2,1,0,0,0,0,0,0,60,929,77.4166666666667,0.333333333333333,0.0833333333333333,1.78310033911942,0.0907826397502517,0.0141235171362821,-0.968820877706451,-0.125790801589391
247,1971,"Graduation","Married",36715,1,0,"17/11/2012",16,0,172,10,125,21,13,16,7,2,4,9,6,0,0,0,0,0,1,54,357,27.4615384615385,0.538461538461538,0.461538461538462,-0.480499126966093,-0.0193247418143564,-0.0204925836228007,2.22274785634882,1.83795560346528
8707,1956,"Graduation","Married",79456,0,0,"22/08/2012",12,0,565,42,548,64,81,99,5,6,4,3,1,0,0,0,0,0,1,69,1399,93.2666666666667,0.333333333333333,0.0666666666666667,1.56904808062114,1.25554750099113,0.0496394309504089,-1.02547856530047,0.067751407124027
9523,1982,"Graduation","Together",40479,1,0,"17/08/2013",95,0,5,0,8,2,0,0,0,0,3,4,1,0,0,0,0,0,0,43,15,5,0,0.333333333333333,-0.908642548611414,-1.0309121481811,-0.8350682453675,-0.348480085084302,-2.30032856437026
6072,1970,"Master","Single",75345,0,0,"02/02/2013",16,0,918,57,556,99,38,126.5,5,8,6,3,1,0,0,0,1,0,1,55,1794.5,94.4473684210526,0.263157894736842,0.0526315789473684,1.63191349921711,1.95201618885889,0.497977672823009,-1.09002661455748,-0.438354744262916
6295,1977,"Graduation","Married",54233,0,1,"04/02/2013",46,0,652,8,158,21,0,126.5,11,6,5,8,4,0,0,0,0,0,0,48,965.5,43.8863636363636,0.5,0.181818181818182,-0.379166625106283,1.6367017694104,0.796920950447834,0.682526658944086,2.07958741550649
10914,1970,"Graduation","Single",24163,1,1,"12/10/2013",3,0,4,1,7,2,1,2,1,0,3,4,2,0,0,0,0,0,0,55,17,4.25,0.25,0.5,-0.831839865305279,-1.19183157421378,-1.25962474343846,0.602104595868602,-0.841681096471146
1509,1958,"PhD","Together",84460,0,0,"04/01/2013",80,0,152,27,103,106,54,81,9,9,4,5,0,0,1,1,1,1,1,67,523,23.7727272727273,0.409090909090909,0,1.07779976900714,2.21293235542359,0.460843132754519,-1.43843961187375,1.3827165793382
5577,1983,"Graduation","Together",43776,1,0,"03/05/2014",77,0,8,0,9,2,1,3,1,0,2,6,1,0,0,0,0,0,0,42,23,7.66666666666667,0.333333333333333,0.333333333333333,-0.912279131681941,-1.13643425758883,-1.36987422552974,-0.219874954310941,-0.377437085276246
7348,1958,"PhD","Single",71691,0,0,"17/03/2014",0,0,336,81,411,120.5,32,43,4,7,5,2,1,0,0,0,0,0,1,67,1023.5,63.96875,0.25,0.0625,1.7708025194767,1.29752307585332,0.0410933672634762,-1.08525307041568,-0.675021972354213
1127,1973,"PhD","Married",85844,0,0,"29/05/2014",62,0,938,19,556,25,81,38,6,6,7,2,1,0,0,1,0,0,0,52,1657,87.2105263157895,0.315789473684211,0.0526315789473684,1.02146361039115,1.50268225144607,0.828429167091576,-1.07034273356008,0.0566977276628101
1833,1974,"PhD","Single",39190,1,0,"26/04/2014",91,0,68,8,18,19,8,12,2,1,4,5,2,0,0,0,0,0,0,51,133,19,0.285714285714286,0.285714285714286,-0.561289172476438,-0.700139343461176,-0.654039784599156,0.0166641207876013,-0.509277531611479
4944,1959,"Graduation","Together",71367,0,0,"23/08/2013",24,0,227,23,389,42,21,75,4,5,7,2,1,0,0,0,0,0,0,66,777,48.5625,0.25,0.0625,0.56943880197791,0.853655319890278,0.407504047945796,-1.05045890005895,-0.644727842220899
9080,1972,"PhD","Single",38578,1,1,"22/06/2013",2,0,38,4,22,3,3,3,3,0,3,8,3,0,0,0,0,0,0,53,73,12.1666666666667,0.5,0.5,-0.874661152360684,-1.12778424199951,-1.23372585950813,1.13417136989449,0.947478142582881
6466,1965,"PhD","Married",57236,1,1,"12/03/2014",22,0,105,0,9,2,1,4,2,1,4,3,3,0,0,0,0,0,0,60,121,17.2857142857143,0.285714285714286,0.428571428571429,-0.782827365285369,-0.730582901706274,-0.767065411016804,0.787595957414902,-0.520609188801949
9964,1979,"Graduation","Single",61825,0,1,"07/08/2013",56,0,162,50,100,55,30,27,4,2,8,4,1,0,0,0,0,0,0,46,424,30.2857142857143,0.285714285714286,0.0714285714285714,0.53098362478272,-0.205762455458815,0.53685233272025,-0.962642318339999,-0.358936717930332
4790,1958,"Graduation","Divorced",79803,0,1,"02/06/2014",54,0,574,8,216,21,16,33,4,3,5,1,1,0,0,0,0,0,0,67,868,72.3333333333333,0.333333333333333,0.0833333333333333,-0.0993048440108139,0.366951500805686,0.124340298201332,-0.983513422221679,-0.0900009947608728
10245,1986,"2n Cycle","Single",80910,0,0,"31/10/2012",71,0,160,80,369,67,39,41,3,3,8,1,1,0,0,0,0,0,0,39,756,54,0.214285714285714,0.0714285714285714,1.40417786772844,0.039496991546818,0.444798567196317,-1.06542423647611,-1.09886997873171
1109,1982,"Master","Together",27590,1,0,"23/04/2013",38,0,6,0,5,0,0,1,1,0,2,7,1,0,0,0,0,0,0,43,12,4,0.333333333333333,0.333333333333333,-0.978976727724667,-1.14107560337174,-1.37754341902208,-0.206827958821794,-0.350737026799686
6001,1979,"Graduation","Married",56775,0,1,"02/01/2013",62,0,614,35,160,58,35,35,5,8,10,5,2,0,0,0,0,0,0,46,937,40.7391304347826,0.217391304347826,0.0869565217391304,0.605397142466736,1.73140523644257,1.10380689556483,-0.548840665335552,-0.704530527905873
5538,1975,"Graduation","Divorced",83829,0,0,"08/10/2013",78,0,897,81,430,120.5,81,27,4,7,6,1,0,1,0,1,1,0,1,50,1636.5,96.2647058823529,0.235294117647059,0,2.21414116633526,1.42666991071539,0.362234555720409,-1.68387687332447,-0.88159934310367
10552,1979,"2n Cycle","Married",54210,0,1,"20/05/2013",18,0,70,54,109,80,9,45,4,1,7,5,2,0,0,0,0,0,0,46,367,30.5833333333333,0.333333333333333,0.166666666666667,0.519238385832117,-0.558488691153178,0.244911847521629,-0.277497303976974,0.00377304252626
1545,1986,"Graduation","Married",38508,1,0,"02/08/2013",95,0,120,19,206,25,19,54,7,2,5,8,6,0,0,0,0,0,0,39,443,31.6428571428571,0.5,0.428571428571429,-0.147301548930582,-0.0150826163360391,0.165538580633677,2.13060633532995,1.77725190020938
7409,1970,"Graduation","Together",53187,1,0,"26/10/2013",66,0,211,2,30,7,7,10,4,1,6,5,2,0,0,0,0,0,0,55,267,24.2727272727273,0.363636363636364,0.181818181818182,-0.68699527452218,-0.425953887673729,0.0939344841009174,-0.223623249740706,0.241741064905299
4444,1972,"Graduation","Married",30023,1,0,"24/03/2014",28,0,11,0,16,7,6,21,2,0,3,8,1,0,0,0,0,0,0,53,61,12.2,0.4,0.2,-0.848166603321915,-0.999605670121508,-0.939297333403977,-0.540618514384952,0.174594822184737
146,1960,"PhD","Single",76045,0,0,"15/11/2013",78,0,760,53,400,17,81,0,4,5,11,2,1,0,0,0,1,0,0,65,1311,65.55,0.2,0.05,1.14259418096093,0.867750987303888,1.21057696123096,-1.1175934576782,-1.12685258608696
6271,1952,"PhD","Married",50870,0,1,"19/06/2014",13,0,53,0,8,0,0,2,2,0,3,5,1,0,0,0,0,0,0,73,63,12.6,0.4,0.2,-0.88961105041914,-0.967098235166259,-0.903316619117337,-0.581885225721478,0.0998563514346789
10065,1970,"2n Cycle","Married",15315,0,0,"03/08/2013",27,0,7,4,13,15,8,17,2,0,4,5,2,0,0,0,0,0,0,55,64,10.6666666666667,0.333333333333333,0.333333333333333,-0.629924185916074,-1.0497716588751,-0.796613381032682,0.174404245977463,-0.241954973883335
4741,1974,"2n Cycle","Married",65463,1,0,"30/01/2014",17,0,391,32,70,21,32,16,6,2,9,5,2,0,1,0,0,0,0,51,562,33.0588235294118,0.352941176470588,0.117647058823529,0.0316694013787574,0.0433096832207988,1.02717605903563,-0.378175972961566,0.457104196737888
246,1965,"Graduation","Married",66480,1,1,"31/05/2014",71,0,199,9,57,20,21,6,4,1,7,4,7,0,0,0,0,0,0,60,312,26,0.333333333333333,0.583333333333333,-0.339550994410202,-0.637356143346898,0.00767456242077391,2.40831651304356,0.120155055403731
375,1954,"Graduation","Divorced",76773,0,0,"25/02/2013",79,0,516,56,449,86,33,16,2,2,11,1,1,0,0,0,0,0,0,71,1156,77.0666666666667,0.133333333333333,0.0666666666666667,1.27200086448027,-0.171903011006734,0.937221634680825,-1.12640102824756,-1.85176066440062
1524,1983,"2n Cycle","Single",81698,0,0,"01/03/2013",1,0,709,45,115,30,81,45,8,2,5,5,1,0,0,0,1,0,1,42,1025,68.3333333333333,0.533333333333333,0.0666666666666667,0.674427163527674,0.266615849439358,0.653340272589277,-0.858401667304804,1.76829029700617
10022,1973,"PhD","Single",54466,1,1,"09/02/2014",78,0,12,0,4,0,0,0,1,0,2,5,1,0,0,0,0,0,0,52,16,5.33333333333333,0.333333333333333,0.333333333333333,-0.910248405097825,-1.12992051182734,-1.3600487123343,-0.232644151844548,-0.401836016674721
7451,1960,"Master","Single",98777,0,0,"17/02/2014",23,0,1000,19,556,120.5,81,38,4,6,9,1,0,0,1,0,0,0,0,65,1814.5,95.5,0.210526315789474,0,1.78300976253849,1.29201998958634,0.883766460693349,-1.68330146178868,-1.10162027734116
11010,1984,"PhD","Single",16269,1,0,"30/08/2013",75,0,19,3,18,3,1,0,3,0,3,8,3,0,0,0,0,0,0,41,44,7.33333333333333,0.5,0.5,-0.908705648812298,-1.13175448298433,-1.23897880199451,1.13476515362987,0.949260625633898
4356,1971,"Graduation","Together",71819,0,1,"28/08/2013",70,0,1224,28,140,0,14,126.5,3,3,5,6,3,0,1,1,0,0,0,54,1532.5,139.318181818182,0.272727272727273,0.272727272727273,-0.287352244712726,0.317712393065243,0.0195955124118299,0.366024051199001,-0.42946653727713
3885,1983,"PhD","Married",33569,1,0,"16/10/2013",10,0,16,2,18,3,0,24,1,1,2,8,1,1,0,0,0,0,1,42,63,15.75,0.25,0.25,-0.929129155235487,-0.745881040214608,-1.12855206378946,-0.45943489282508,-0.758988008150755
